78,8361
78,8464
78,8533
78,8622
78,8644
78,8861
78,8874
78,8947
78,8972
78,26614
78,26712
78,27831
78,33166
78,33794
78,34048
78,36529
78,38499
78,39183
78,43679
78,44555
78,46335
78,46723
78,48774
78,49272
78,50658
78,50740
78,50742
78,51935
78,52767
78,52952
78,54001
78,54272
78,56174
78,65130
78,68358
78,69757
78,79132
132,4312
132,4873
132,4967
132,6003
132,6867
132,79132
150,21
150,44199
150,47610
150,49530
150,54286
150,74458
150,79132
157,32
157,34
157,50
157,208
157,316
157,344
157,367
157,480
157,541
157,1261
157,1291
157,1590
157,1682
157,1732
157,2025
157,2054
157,2167
157,2288
157,2382
157,2383
157,2455
157,2502
157,2628
157,2683
157,2710
157,2810
157,3020
157,3113
157,3977
157,4011
157,4367
157,5146
157,5254
157,5349
157,5378
157,5418
157,5618
157,5679
157,6016
157,6218
157,6333
157,6365
157,6539
157,6874
157,6934
157,7022
157,7360
157,7454
157,8157
157,8361
157,8370
157,8644
157,8665
157,8874
157,8984
157,8985
157,27317
157,27801
157,31878
157,33493
157,33794
157,34150
157,45722
157,46723
157,48516
157,52328
157,52952
157,53464
157,53519
157,53996
157,54286
157,54503
157,55721
157,55765
157,56174
157,57669
157,58295
157,59369
157,60069
157,62394
157,66097
157,66130
157,67255
157,69481
157,72171
157,74458
157,80463
157,80489
199,44
199,319
199,778
199,1265
199,1625
199,1682
199,1704
199,2028
199,2231
199,2542
199,3147
199,3499
199,3948
199,4963
199,4993
199,4995
199,6188
199,7001
199,7153
199,7387
199,8641
199,8665
199,8950
199,26614
199,34162
199,40732
199,52606
199,53129
199,55118
199,56788
199,60756
199,61132
199,62849
199,65133
199,66509
199,68159
199,68194
199,73211
199,76210
199,78209
199,79132
199,79134
199,80489
199,81562
199,81845
199,82459
199,82461
380,3494
380,6548
380,6879
380,27904
380,34319
380,46322
380,46335
380,49278
380,52245
380,52287
380,54281
380,54331
380,54736
380,55276
380,57640
380,58156
380,61024
380,62155
380,62434
380,63113
380,64839
380,65230
380,67267
380,67408
380,67734
380,68073
380,69278
380,69526
380,69606
380,69951
380,70565
380,71254
380,71264
380,71466
380,71520
380,71530
380,72378
380,72641
380,73023
380,74275
380,74458
380,74795
380,76093
380,76251
380,76293
380,78499
380,79091
380,79702
380,80219
380,80363
380,80463
380,80489
380,80693
380,81591
380,82202
380,82459
426,1
426,2
426,32
426,47
426,150
426,173
426,318
426,356
426,377
426,527
426,589
426,593
426,733
426,780
426,858
426,1090
426,1213
426,1221
426,1240
426,1246
426,1262
426,1266
426,1466
426,1573
426,1704
426,1721
426,1876
426,1917
426,1961
426,1997
426,2012
426,2028
426,2324
426,2329
426,2459
426,2571
426,2706
426,2762
426,2959
426,3114
426,3157
426,3198
426,3751
426,3948
426,4011
426,4022
426,4306
426,4896
426,4995
426,5010
426,5218
426,5266
426,5418
426,5459
426,5679
426,5816
426,5956
426,5995
426,6365
426,6537
426,6539
426,6880
426,6934
426,7143
426,7318
426,7373
426,8132
426,8360
426,8368
426,8636
426,8644
426,8972
426,30707
426,30894
426,31696
426,32587
426,33587
426,34048
426,38038
426,40815
426,41566
426,41569
426,44191
426,45447
426,45722
426,46335
426,46530
426,46578
426,47610
426,48385
426,48394
426,48516
426,48518
426,48696
426,48774
426,49272
426,49649
426,49822
426,50872
426,51255
426,52281
426,53125
426,53956
426,53972
426,53996
426,54001
426,54259
426,54286
426,54503
426,55110
426,55118
426,55272
426,55290
426,55872
426,55995
426,56174
426,56757
426,57368
426,57640
426,58306
426,58559
426,59306
426,59315
426,59594
426,59615
426,60040
426,60069
426,60072
426,60074
426,60126
426,63082
426,64614
426,65261
426,65514
426,66335
426,67197
426,67255
426,68157
426,68358
426,68791
426,68848
426,69644
426,69951
426,70286
426,70293
426,71135
426,71205
426,71211
426,71248
426,71252
426,71254
426,72011
426,72395
426,72405
426,72489
426,72641
426,73015
426,73017
426,73106
426,73321
426,73929
426,74452
426,74532
426,74545
426,74944
426,76293
426,78499
426,79132
426,79134
426,81845
480,150
480,158
480,180
480,223
480,344
480,356
480,455
480,474
480,485
480,500
480,595
480,750
480,778
480,858
480,1027
480,1028
480,1059
480,1060
480,1080
480,1097
480,1206
480,1207
480,1240
480,1408
480,1499
480,1608
480,1639
480,1644
480,1680
480,1717
480,1729
480,1732
480,1784
480,1954
480,2001
480,2011
480,2058
480,2081
480,2082
480,2118
480,2161
480,2232
480,2294
480,2420
480,2529
480,2671
480,2706
480,2797
480,2968
480,2985
480,3168
480,3253
480,3256
480,3438
480,3698
480,3717
480,3751
480,3755
480,3967
480,4246
480,4270
480,4621
480,4638
480,4878
480,4901
480,4963
480,5010
480,5481
480,5903
480,5989
480,6365
480,6373
480,7004
480,7143
480,7162
480,7362
480,7438
480,7445
480,7458
480,8360
480,8361
480,8369
480,8528
480,8783
480,8949
480,27611
480,31685
480,33166
480,33679
480,37731
480,41566
480,45722
480,46970
480,46972
480,47610
480,52952
480,53972
480,55247
480,56251
480,56782
480,59315
480,63072
480,63113
480,63131
480,64969
480,67255
480,67997
480,68954
480,69306
480,70286
480,71264
480,73017
480,74458
480,78349
480,79132
480,79702
480,80463
480,81562
480,81845
501,367
501,596
501,1136
501,1203
501,1221
501,1265
501,1704
501,1732
501,1791
501,2571
501,2701
501,2761
501,2997
501,4306
501,4878
501,4963
501,5319
501,5459
501,5630
501,5816
501,7254
501,7361
501,8644
501,8961
501,27706
501,31685
501,31952
501,32031
501,33679
501,34319
501,39446
501,41285
501,42197
501,47099
501,48877
501,51662
501,53123
501,55577
501,55721
501,55820
501,56174
501,56367
501,56587
501,58559
501,60074
501,62644
501,63062
501,63436
501,64716
501,68205
501,69844
501,71899
501,72129
501,72226
501,72395
501,72407
501,72998
501,74545
501,80549
501,81535
501,81562
501,81591
501,81845
529,17
529,25
529,28
529,36
529,162
529,232
529,300
529,306
529,307
529,363
529,475
529,508
529,588
529,838
529,910
529,968
529,1041
529,1066
529,1148
529,1150
529,1189
529,1212
529,1238
529,1243
529,1256
529,1273
529,1280
529,1361
529,1393
529,1449
529,1625
529,1635
529,1936
529,1955
529,1964
529,2176
529,2208
529,2580
529,2640
529,2973
529,3089
529,3317
529,3543
529,3730
529,3911
529,3967
529,3983
529,4034
529,4194
529,4211
529,4298
529,4903
529,5339
529,5341
529,5385
529,6031
529,6247
529,6269
529,6296
529,6377
529,6385
529,6724
529,6942
529,6953
529,6985
529,6993
529,7064
529,7078
529,7135
529,7147
529,7158
529,7698
529,7840
529,7941
529,7979
529,8016
529,8638
529,8645
529,8970
529,25825
529,33166
529,40583
529,40819
529,44195
529,46976
529,53123
529,55814
529,56367
529,59018
529,60382
529,63876
529,66371
529,78499
529,81845
547,125
547,380
547,1088
547,1172
547,1332
547,1340
547,1693
547,1734
547,2125
547,2863
547,3310
547,3405
547,3869
547,4515
547,5729
547,6378
547,6596
547,7069
547,7154
547,7396
547,8137
547,26313
547,39183
547,49772
547,52973
547,54372
547,55118
547,55247
547,55269
547,56286
547,57368
547,58998
547,59018
547,59369
547,60069
547,60382
547,60756
547,60766
547,60943
547,61729
547,67734
547,69481
547,69757
547,72641
547,72720
547,74458
547,74795
547,78499
547,79702
547,80489
547,80862
547,81562
547,81591
547,81845
547,82459
624,383
624,1228
624,2759
624,3552
624,3949
624,4262
624,6016
624,6936
624,7373
624,8949
624,36401
624,37727
624,50872
624,57640
624,61352
624,67255
624,67734
624,68554
624,68954
624,69481
624,69757
624,69951
624,71033
624,71248
624,71464
624,71466
624,71518
624,71530
624,71732
624,72011
624,72224
624,72998
624,73015
624,73017
624,73266
624,73321
624,74458
624,74532
624,74795
624,74916
624,75805
624,76077
624,76175
624,76251
624,77421
624,77561
624,77866
624,78034
624,78116
624,79132
624,79134
624,79702
624,80219
624,80463
624,80489
624,80549
624,80693
624,81591
624,81845
624,82202
624,82459
624,82461
637,32
637,50
637,318
637,750
637,858
637,1203
637,1221
637,3421
648,1394
648,3267
648,6440
648,6711
648,63808
648,71156
648,71429
648,74740
648,77800
